职位名称,公司名称,经验要求,学历,工作地点,最低薪水,最高薪水,职位描述,公司类型,最低员工人数,最高员工人数,主营业务
硬件工程师（年薪15-25万）,成都芯软科技股份公司,2年经验,大专,成都-高新区,10000,20000,岗位职责1、产品生产：根据订单做产品的设计和产品硬件选型以及模块和整机测试等工作，供应商资质确认，按订单生产和采购产品，及时交付产品；做产品测试，保证交付产品的质量；负责整个产品生产工艺流程。包括预防和处理产品出现的所有问题2、售前、售后工作：对产品密码键盘、银行卡模块、社保卡模块、打印机模块、生物识别模块所有硬件都非常懂，对硬件进行质量检测和验收；对返修产品进行维修升级等，并及时交付；提供售后技术支持，包括问题解答；3、其他工作：办公室硬件设备维护（电脑、打印机、传真机等）；办公网络维护任职要求：1、大专及以上学历，计算机等相关专业；2、3年以上IT管理员、电脑组装等相关经验；3、熟悉计算机软件，硬件，网络以及外围设备，有一定的电子元器件焊接基础；4、责任心强，良好的结果导向的执行能力；愿意主动承担更多的责任，适应变化。,民营公司,50,150,"计算机软件,电子技术/半导体/集成电路"
运维工程师,四川斯宇信息技术有限公司,2年经验,大专,泸州,3000,5000,岗位职责：1、负责系统上线前运行环境搭建、项目部署、项目验收、操作手册编写、客户培训等相关工作流程和人员管理。2、制定与运行、维护相关的工作标准与流程。3、为推进公司信息化建设提出建设性意见。4、负责公司IT管理系统和账号的维护。5、负责整体把握运维服务质量，数据分析质量，资源规划等。任职要求：1、大专以上学历，2年以上工作经验，3个以上项目开发经验。2、负责全面在技术上、流程上、制度上建立公司的运维规范和运维基础平台，保证公司各机房各服务器的稳定运营，保证公司产品运行的健壮性和稳定性。3、负责在技术上带领运维团队进行技术攻关，钻研各个运维领域的技术，提升整个运维团队的技术深度。4、精通常用的运维技术的其中一种或多种，例如大型网络的技术、Linux系统技术、Windows系统技术、数据库管理和运维技术、海量储存技术等，深刻明白各种系统背后的原理。5、拥有技术钻研能力，可以进行技术攻关，熟悉各种软件体系结构，拥有设计高可用性系统架构的能力。6、拥有优秀的沟通能力和执行能力，能将运维规范落实到产品上线的各个流程，有效监督研发团队执行所制订的运维规范。,民营公司,50,50,"计算机软件,通信/电信运营、增值服务"
IT,南京东华物业服务有限公司,无工作经验,大专,南京-江宁区,6000,8000,1、负责公司的IT管理工作；2、主要负责搭建园区智能化信息系统及其他相关信息系统；能够提供一定的外包商资源，选择跟进并与外包商沟通，同时做好后期运维工作；3、及时了解IT先进技术和管理方向，对于智慧园区的信息化管理有所关注；4、布置的其他工作。岗位要求：1、40岁以下，大专及以上学历；2、具备IT基础架构方向综合技术知识，熟悉IT规范和管理；3、有一年以上信息系统项目管理开发经验，了解物业行业知识者优先考虑；4、爱岗敬业，严守职业道德，具有良好的项目规划、需求控制、进度控制、风险管理能力，具备良好的沟通能力和团队协作精神。,国企,50,150,物业管理/商业中心
网络管理员,杭州衡泰软件有限公司,无工作经验,本科,杭州,6000,10000,"岗位职责：1、负责公司电脑硬件及软件的维护及相关应用软件的安装、调试及IT桌面技术支持；2、负责公司照明系统、门禁考勤系统、电话系统、打印复印系统、视频监控系统等办公类系统的日常使用维护；3、负责公司邮件系统的管理和运维，保证系统的持久稳定运行；4、负责公司AD域的升级、迁移、优化、整合及策略修正等日常管理；5、负责公司AD域的后续架构完善及配置升级更新管理；6、协助完成部门所属其他工作；7、完成上级领导安排的其他临时性工作；任职要求：1、大专或以上学历，通信、电子、信息、计算机等相关专业，2年以上企业IT管理经验；2、对主流操作系统有较强的管理经验：WINDOWS , LINUX；3、能迅速处理一般的计算机软硬件故障，对于不能即时处理的故障能做出准确的原因判断并寻求处理；4、熟悉AD域的架构，并能熟练的进行升级、优化、整合、策略配置等日常运维管理；5、熟悉DNS、 SUS的原理及管理6、具有较强的团队协作精神、责任心及语言表达能力，为人热情、阳光；7、已获得微软认证（例如MCITP），熟悉AD、System Center、SQL，虚拟化等优先考虑",外资（欧美）,500,1000,计算机软件
乐道影城-IT主管,沈阳市永盛休闲购物广场有限公司,无工作经验,大专,沈阳-苏家屯区,3000,4500,职位要求：1、大专以上学历2、有两年以上IT管理工作3、年龄22-35岁，男女不限4、能够看懂弱电工程图纸，懂得行业相关标准；5、可独立完成系统集成或网络部分的问题排查、系统调试等工作；6、良好的思维及表达能力，能够清晰的描述系统问题及处理方法，能够快速处理系统设备出现的临时情况。7、可适应倒班、责任心强、吃苦耐劳。工作描述：1、负责影城放映工作；2、严格遵守放映机各项操作规程；3、定期对放映设备检查、维护、保养，并确保运行完好率100％；4、按月提交设备运行机械状况、完成任务情况月度报告。5、放映员工管理、排班、培训等6、弱电设备检修调试。,民营公司,50,150,物业管理/商业中心
电商运营,深圳市普伦特科技有限公司,1年经验,大专,深圳,6000,15000,1．负责 京东、淘宝企业店、天猫 等平台整体运营工作，制定全年销售计划。2．负责运维团队管理和规划工作，建立规范化的运维体系，优化各项工作流程，不断降低系统风险；3．负责公司内系统运维和业务运维的实施和管理工作，完善公司IT管理规范；4．执行与配合公司相关营销活动（引流、网销宝、爆款、及其他外围网站推广），策划线上平台促销方案；5．收集市场和行业信息，提供有效应对方案；6．客户关系维护，处理相关客户投诉及纠纷问题；品牌的传播与维护。任职资格及要求：1、大专以上学历；2、至少两年以上电商独立运营实战经验，有优秀案例者优先；3、条件优秀者，可以宽放到高中或中专；4、精通京东或天猫，淘宝的运营环境、交易规则、推广ROI、付费广告投放；5、了解直通车关键词的筛选、竞价及关键词的竞价技巧，熟悉直通车如何提高转化率、付费引流推广，店铺曝光、毛利率、流量；6、思维清晰，具有较强的数据分析能力，能分析各种淘宝统计软件的数据。薪酬福利：1、薪酬：固定底薪 (底薪不低于6000）+ 高额提成 + 奖金 + 福利  ，具体面谈；2、福利：双休 + 年假 + 各项法定假日 + 不定期员工活动 + 生日关怀 + 集体聚餐等。,民营公司,50,150,"仪器仪表/工业自动化,机械/设备/重工"
IT技术员,美捷登生物科技有限公司,无工作经验,大专,武汉-洪山区,4500,6000,1.负责公司员工电脑日常维护，提供软硬件方面的服务和支持，保证员工系统的稳定。2.协助IT管理公司各服务器的工作。3.熟悉网络知识，能独立判断以及解决网络问题。4.负责公司网站功能的完善，维护，改进，升级。任职要求：1、计算机或IT相关专业，大专或大专以上学历；2、一年以上的企业网络管理、服务器网管工作经验，能对网络故障进行快速定位和排除；3、熟悉PC机硬件维护，各种网络设备基本维护；对服务器、路由器、防火墙能够熟练操作及维护，具备故障诊断和处理能力4、熟悉Windows，Linux系统安装和维护，熟悉域操作；5、熟悉各类网络协议和服务，比如：TCP/IP协议、各类路由协议、WEB服务、DNS服务、DHCP服务、HTTP服务等；6、熟悉相关网络安全产品，如防火墙、IDS、防病毒，漏洞评估工具等；7、熟悉网络布线、公司集团电话布线、数字集团电话主机配置和维护等；8、对主流硬件及网络产品的性能和价格都有较深了解；9、熟悉HTML，CSS网页设计语言，熟悉SQL Server数据库。10.工作踏实，责任心强，善沟通协调，具备良好的服务意识和团队协作精神。,合资,150,500,"学术/科研,制药/生物工程"
IT行业销售经理,北京炫亿时代科技有限公司,无工作经验,大专,北京,8000,10000,岗位职责：1、根据公司销售目标，制定个人及团队销售计划和销售策略，完成年度经营任务；2、负责客户关系维护、行业及渠道客户开发；3、开拓IT服务运维、系统集成、IT服务管理、IT管理咨询和培训等业务；4、跟进重要销售线索，参与谈判，确保签单和服务实施的质量；5、IT项目交付，确保项目按时验收，保证客户满意度，督促按时回款。任职要求:1、具有行业销售背景和成功的销售案例；2、有思科、 H3C、华为、锐捷等网络厂家或渠道的相关工作经验；3、至少三年以上IT行业销售经验，了解市场拓展、大项目营销的相关技巧和知识；4、具有市场敏锐度，能够发现市场的变化，并制定相关的市场发展策略；5、性格开朗、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，具有亲和力；6、勇于面对挑战，能够承受销售压力。,民营公司,150,500,"通信/电信/网络设备,计算机服务(系统、数据服务、维修)"
IT技术部实习生,遨游教育科技（上海）有限公司,无工作经验,大专,上海-静安区,2000,3000,工作职责：- 按照公司IT管理体系的要求，负责办公网络的桌面端维护工作：- 负责客户端电脑、打印机等IT相关设备的硬件维护和技术支持；- 负责客户端软件和企业业务系统的维护和技术支持；- 参与及配合公司各个IT项目的实施任职要求：- 计算机相关专业专科以上学历；- 熟悉计算机硬件知识，能独立进行操作系统及软、硬件的安装诊断，排错和维修（包括Windows7/XP、Office、打印机、投影仪、常用软件）；- 熟悉Outlook等邮件收发客户端的配置；- 良好的客户服务意识、沟通表达能力、责任心、亲和力、团队协作精神和心理承受能力。,合资,50,50,教育/培训/院校
网络安全主管,江苏万事隆信息科技有限公司,3-4年经验,本科,常州-武进区,6000,10000,任职要求:1、 了解信息安全领域技术，有信息安全管理体系建设和改善经验（具备信息安全需求分析及项目规划、实施能力，能对信息安全产品的技术信息，加以分析、整理、编写相关文档）；2、 熟悉网络安全技术、解决方案及业界相关产品（防火墙/数据泄露防护/IDS/漏洞扫描/终端安全/攻防技术/安全域管理等）；3、 了解存储等基础设施、数据库等基础应用的安全管理要求（连续性、备份恢复等）；4、 良好的沟通能力、团队精神及良好的服务意识，能承受较大的工作压力，优秀的个人学习能力、善于应对工作压力，富有激情；5、 具有企业IT管理及信息安全、信息技术相关专业3年以上工作经验。岗位职责：1、 负责信息安全体系的建设，建立相关流程和规范，组建公司信息安全硬件设施；2、 负责信息安全风险和评估，提供安全管理方案，监控实施相关信息安全保障措施；3、 负责制定公司信息安全政策和管理规定，培训并宣导在各部门落地、改进，提高安全意识；4、 负责监管和调查公司内外部信息传输（人为泄密），公司商业机密的保护；5、 负责对公司信息安全事件调查和处理；6、 领导安排的其他工作事宜。,民营公司,150,500,计算机软件
项目经理,深圳天源迪科信息技术股份有限公司,5-7年经验,大专,泰州,10000,15000,"【岗位职责】1、组织协调项目全程管理工作，包括进度把控、风险管理、需求分析等工作，并对项目交付结果直接负责；2、项目交付过程中，执行公司项目管理规范；3、负责客户沟通汇报协调工作；4、负责团队管理，对成员进行工作指导，做好人才培养和培训工作。【岗位要求】1、有良好的项目管理能力，熟悉软件项目流程和项目管理理论；2、有较强的团队合作、客户服务意识以及人际沟通能力；3、有独立清晰的分析判断能力，思维清晰，逻辑感较强，能够承担压力；4、有项目管理工作经验；5、有技术基础、公安行业工作经验优先；6、工作态度积极、主动，善于学习，有团队合作精神，具有良好的理解能力与沟通能力；7、计算机及相关专业,5至8年工作经验。",民营公司,1000,5000,"计算机软件,通信/电信运营、增值服务"
网络主管工程师,中国龙工控股有限公司,3-4年经验,大专,上海-松江区,7500,8000,任职要求：1.大专及以上学历，计算机网络相关专业；2.三年以上IT管理相关工作经验；3.掌握数据网络基础知识，具备大型网络维护和故障处理能力；4.精通ORACLE/SQL SERVER的安装和调试；5.熟悉Windows系统管理配置及Cisco网络设备安装、配置、运维；6.了解网络安全、主机安全相关知识，有网络管理和系统管理员经验者有先；7.通过CCNP或OCP及以上证书优先。岗位职责：1.负责控股公司机房设备部署及管理、核心数据备份管理。2.负责运维团队管理工作。3.参与IT基础建设项目实施。,上市公司,5000,10000,"机械/设备/重工,汽车及零配件"
销售经理,福建顶点软件股份有限公司,无工作经验,本科,武汉,5000,8000,1、负责企业管理应用产品行业的市场开拓和产品销售；2、完成客户信息收集、客户拜访、投标等销售工作，同时完成市场情报收集。岗位要求：1、计算机或者金融类专业毕业，本科及以上学历；2、热爱销售，愿意把销售作为一种长期的职业来发展；3、良好的沟通能力、客户拓展能力和市场开拓精神；4、至少有两年以上IT管理软件销售经验；5、能够接受频繁出差。,民营公司,500,1000,计算机软件
IT专员,南京宝利丰汽车销售服务有限公司,3-4年经验,大专,南京,5000,8000,主要职责1、对公司信息化系统的正常运行管理负责；2、负责信息系统的日常具体维护工作，并保证和监督系统的有效、安全和正常运行；3、负责计算机系统操作的安全性、正确性和纪实性的检查，并做好上机记录的整理工作，应按规定及时归档、统计和上报；4、负责整个网络内系统的安装和调试工作；系统运行中硬件和软件的维护工作5、负责对整个网络系统病毒以及非法入侵的预防和监控；6、不得向外泄漏任何与信息系统有关的机密内容，做好各类文档的保密工作7、完成IT经理交办的其他工作任职要求：1、精通计算机及相关IT设备的使用及维护，了解最新的计算机软、硬件产品，熟悉交换机、路由器、防火墙的原理及配置（IT技术总监招聘）2、熟悉计算机及服务器硬件的安装、调试，熟悉网络交换、路由设备，熟悉数据备份系统，对网络安全有较深理解3、熟悉企业安全保密管理4、有IT管理员3年以上工作经验5、大专以上学历，计算机或者相关专业毕业6、具体工资可以面议,民营公司,50,150,汽车及零配件
计算机管理员,深圳市欣横纵技术股份有限公司,2年经验,大专,深圳,6000,9000,一、岗位要求：1.有军工保密企业工作经验，从事过保密三员管理工作优先；2.有2年以上公司网络管理经验；3.熟悉电脑软硬件，办公设备及系统的安装、调试、故障处理，有强硬的实际操作及动手能力（维修、组网、综合布线）；二、工作内容：1.负责协助保密主任开展保密工作2.负责公司办公电子设备管理3.负责公司办公设备软硬件调试、安装4.负责公司电话、网络管理5.负责解决公司员工办公软件使用中出现的问题,民营公司,500,1000,"计算机软件,计算机服务(系统、数据服务、维修)"
ERP系统维护工程师,韶关市莱雅新化工科技有限公司,5-7年经验,本科,韶关,5000,8000,"30-45岁，本科以上学历；计算机信息管理相关专业，并一直从事相关工作。工作经验要求:一、IT管理经验1、熟悉IT战略规划，整体规划、分布实施2、精通IT项目管理，熟悉PMP3、精通IT运维管理, 熟悉ITIL。二、ERP项目实施经验1、精通ERP系统实施及开发，熟悉市场主流ERP品牌系统。了解各品牌间差异。2、精通业务流程管理及办公自动化系统，熟悉易正BPM、泛微OA、勤哲EXCEL服务器3、熟悉系统集成，负责过数据中心建设和机房改造项目。",民营公司,500,1000,石油/化工/矿产/地质
IT主管,深圳市安健科技股份有限公司,2年经验,本科,深圳-南山区,10000,15000,岗位职责：1、建立健全公司IT管理体系；2、根据公司整体信息化系统的规划，制定IT基础资源（硬软件）运行流程、实现IT资源集约管理；3、负责公司服务器、网络、智能设备的日常管理；4、制定网络安全、信息安全措施并组织实施；5、与其他各部门协调并给予相应支持。岗位要求：1、本科及以上学历，IT相关专业，2年以上相关工作经验；2、精通企业计算机系统的体系结构和日常维护、网络安全维护知识，系统硬件设备安装维护；3、有企业流程梳理与优化经验，具备信息系统规划、技术架构设计、系统集成经验；4、善于沟通，能与其他部门管理者合作，具备较强的学习钻研能力。,民营公司,500,1000,"医疗设备/器械,机械/设备/重工"
IT部实习生,宁波市青湖弹性体科技有限公司,无工作经验,本科,宁波-镇海区,100,100,计算机相关专业。,民营公司,150,500,"原材料和加工,石油/化工/矿产/地质"
网络管理员,广州市方圆房地产发展有限公司,3-4年经验,本科,惠州,6000,8000,1.配合集团公司信息化建设的实施，负责公司信息化建设、管理、培训等工作2.负责公司电脑及网络设备等软硬件的日常采购、安装、调试、管理和维护3.制订公司信息化建设方案并负责建设公司各类信息化系统4.指导、监督公司信息管理系统的维护、更新、使用管理5.负责公司网站和对外信息系统的建立和管理6.负责各类信息化系统及硬件设备引进的技术管理7.负责对公司信息披露的管理8.负责对集团IT设备、网络的维护和管理工作任职要求：1.本科及以上学历；2.计算机管理等相关专业；3.三年以上网络及IT管理工作经验；4.备信息化系统管理专业知识技能优先；5.良好的组织协调能力、问题解决能力、计划与执行能力、沟通能力、团队协作能力。工作地址惠州市博罗县东江月岛,外资（非欧美）,500,1000,房地产
基础架构工程师/主管,深圳市大富科技股份有限公司,无工作经验,大专,深圳,10000,20000,"岗位职责：1.负责集团包括网络，服务器，数据中心等IT基础设施的建设及管理2.负责规划及预算集团基础架构的发展，建设及优化3.保障网络及各类基础设施服务的正常运行确保集团运营生产,数据安全及服务可用性4.提升基础架构整体的服务水平5.组织团队的管理提升技术人员的技能及效率任职要求：1.本科以上计算机相关专业学历.5年以上大中型IT架构网络/服务器/数据中心/弱电工程管理经验2.熟悉ITIL服务管理,有流程化管理经验3.熟悉掌握X86/小型机及存储的管理,熟悉WINDOWSAD,UNIX等计算机操作系统4.熟悉Wmware'或Openstack虚拟化管理平台5.具备良好项目管理，组织协调能力，熟悉安全技术与工具，各项安全稽核知识及措施6.通过ITIL,微软认证，IBM认证者优先，熟悉汽车或制造业IT管理者优先",上市公司,5000,10000,通信/电信/网络设备
软件测试工程师,杭州绿云科技有限公司,2年经验,大专,杭州-西湖区,6000,10000,1、计算机相关专业；2、良好的沟通能力和文档编写能力；3、工作认真、细心，有团队精神，能吃苦耐劳，责任心强，热爱软件测试工作；4、有编程或者测试经验的优先，独立编写测试案例的优先，会使用测试工具如：jira、loadrunner、winrunner、autorunner等工具的优先；5、熟悉酒店业务或从事过酒店it管理者优先。福利待遇：1、薪酬待遇：拥有较有竞争力的薪资水平线，每年度根据员工的工作表现会有1-2次加薪机会，年底发放年终奖金；2、期权待遇：如果您足够优秀，或贡献突出，可享受期权待遇（第一次期权待遇方案已经公布）；3、社会保险：公司按国家规定为员工办理五险一金，确保员工享有完善的综合保障；4、带薪假期：除国家规定的公休假日以及婚假、产假等法定休假外，公司员工还享有带薪年假；5、人事服务：公司委托浙江省人才市场作为公司的人事服务代理，为员工办理档案管理；6、员工活动：公司每年度组织1-2次的旅游，每月1-2次聚餐活动，拓宽眼界，娱乐身心；7、其他福利：为员工提供结婚贺金，中餐补贴，内部还提供免费午休茶点和水果，处处方便员工的工作和生活；8、工作制度：双休，工作时间为9:00-17:30，经批准可享受弹性工作制度，注重更宽松高效的工作环境；9、公司目前处于稳定发展期，员工个人发展空间较大。,民营公司,150,500,"互联网/电子商务,计算机软件"
信息技术总监,广东天润商业经营有限公司,8-9年经验,大专,湛江,10000,15000,任职要求：1、30岁以上，8年以上工作经验；2、大专以上学历，计算机/网络/企业管理相关专业；3、5年以上大型商业地产的信息部管理工作；4、独立组织实施过大型商业地产的信息化项目，熟悉大型商业地产内部信息系统的架构、运作、管理；精通ERP系统，具备大型零售商业的IT管理经验或项目管理经验；5、熟悉数据处理方法及流程，熟悉计算机软件及硬件系统的设计、开发、可行性研究及软件开发、测试、评估、操作管理；熟悉商业业务系统的流程分析与设计。工作地点：广东省湛江市。,民营公司,500,1000,"物业管理/商业中心,生活服务"
系统/网络技术员,台北纯K,1年经验,大专,深圳-福田区,3000,5000,岗位职责：1、负责门店网络，设备规划和维护；2、负责KTV机房设备设施的规划及维护；3、负责公司项目开展相关的行政事务及工作安排；4、负责与展店项目各单位协调，配合执行门店店长或主管的工作安排；5、负责跟进执行中心主管交办的各项工作事宜；6、负责门店营业系统的技术支持。任职资格：1、计算机或IT相关专业，大专或以上学历；2、1-3年的餐饮、娱乐、酒店行业的IT管理工作，有管理维护200台PC网络的经验；3、熟悉了解目前主流的无线、程控电话、监控、PC硬件资讯；4、了解服务器操作系统，熟练掌握WEB、FTP、SQL2005的安装与维护；5、学习能力强，较好的沟通和协助能力，极强的执行力和沟通能力，具备良好的服务意识；6、拥有CCNA、MCSE认证证者优先。***。(本公司提供广阔的升职空间，以及系统完善的职业培训，无需收取任何形式的押金。每天工作8.5小时，月休五。免费提供员工宿舍及二顿工作餐，缴纳社会保险，节假日三倍薪资等。),合资,1000,5000,"娱乐/休闲/体育,餐饮业"
IT专员,合众汽车销售服务（中国）有限公司,3-4年经验,大专,广州-黄埔区,4000,6000,1、根据集团要求制定公司IT部工作规范与标准；2、负责公司网络拓扑规划、实现及网络设备的管理工作，包括路由器、交换机，监测公司网络系统的运行状态，并进行维护，确保其正常运行；3、负责公司网络安全管理，包括病毒公告、防御、检测、清除，网络反病毒软件统一部署、升级，网络防火墙的配置管理等；4、负责公司总部及下属门店所有硬件设备（服务器、台式电脑、打印机）安装、配置、运行及常规故障处理；5、负责公司硬件资产登记，使用情况记录；6、负责常规服务器、用户账户、密码管理工作以及服务器、用户操作系统安全补丁部署升级管 理工作；7、负责推行中国各地分公司计算机化计划，协助集团国内公司的技术支持工作。8、完成上级领导安排的其他任务。,外资（非欧美）,150,500,汽车及零配件
云计算架构师（云计算解决方案架构师）,中体彩科技发展有限公司,3-4年经验,本科,北京-朝阳区,30000,50000,1、对IT基础进行详细的上云规划设计和路线制定。2、对混合云的私有云和公有云上云标准进行设计。3、进行技术标准化和自动化设计，促进数据中心内IT架构层上云。4、对私有云，具有从云的角度，进行良好的弹性扩展和云平台设计。任职要求：1、全日制统招本科及以上学历，3年以上相关工作经验，具有金融行业背景，在系统、网络、存储三个方向，至少有一个方向，具有清晰的云化规划路线和实际设计及安装部署经验（如计算虚拟化、存储云化以及网络虚拟化领域，具备相关领域架构设计、开发和部署经验）；2、熟悉OpenStack等云平台和云管理技术，有顾问能力，充当好用户和运维工程师的桥梁，具有DevOps的相关实践经验优先，促进企业转型；3、至少有一种公有云，如AWS、阿里云、腾讯云的实际运维经验；4、熟悉混合云技术，对混合云的传输和部署有清晰的规划和设计经验。具备相关领域架构设计、开发和部署经验的优先；5、熟悉IBM/BMC/HP等软件厂商的商用IT管理解决方案，熟悉互联网企业的基于开源（如zabbix/puppet/chef/ansible等）的运维解决方案；在智能运维如海量运维的告警收敛、故障根因智能定位、亚健康预测、容量预测等领域有设计和开发经验的优先；6、具有软件开发经验，了解互联网相关商业模型；7、能够主动完成工作，理解力和执行力强，抗压能力强。,国企,500,1000,"计算机软件,计算机服务(系统、数据服务、维修)"
IT工程师（计算机化系统管理）,重庆润生科技有限公司,无工作经验,大专,重庆-北碚区,6000,8000,1、熟悉GMP、FDA及验证相关法律法规及要求；2、计算机系统管理，包含权限管理，系统验证、所有一切与计算机系统相关的活动管理工作；3、确保数据的完整性，按行业法规（GMP）的要求管理各类计算机系统生成的数据；4、计算机化系统验证相关工作支持；5、培训、指导相关岗位人员使用系统。任职资格：1、专科及以上学历，计算机相关专业；2、3年或3年以上的大型企业IT管理维护工作经验，有制药企业工作背景的优先考虑；3、了解GAMP5的要求，逻辑能力强，沟通表达能力强，能灵活处理各项事情；4、具有较强的责任心及团队精神，能吃苦耐劳；5、具有一定的英文读写能力。,民营公司,150,500,制药/生物工程
IT工程师,苏州普发科技有限公司,5-7年经验,本科,苏州-相城区,6000,8000,1、负责ERP日常维护；2、企业网络、服务器的管理架构；3、PLM系统的管理；4、与其他部门进行流程分析和设计；5、未来OA系统、MES系统的管理。任职要求:1、懂数据库操作和日常管理SQV；2、了解工厂业务流程，有制造业从业经验；3、可做简单报表开发；4、有团队服务意识。,民营公司,1000,5000,家具/家电/玩具/礼品
IT经理,上海毅匹玺建筑科技有限公司常州分公司,5-7年经验,本科,常州-钟楼区,10000,15000,"工作职责：1) 根据公司的发展要求制定IT方面的解决方案并推进实施负责公司网络、电信、ERP、OA等的建立、实施、维护等一系列工作；2) 负责公司及下属分公司IT项目推进、业务平台的技术架构设计和实施；3)  4) 制定IT管理制度，规范IT管理流程，并监督实施5) 负责IT团队建设和管理，注重人才培养和营造创新文化；6) 其他领导交办事宜。任职要求：1) 全日制统招本科（含）以上学历，计算机、软件或相关专业2) 5年以上IT管理工作经验，,具有ERP系统的建立、实施和支持经验熟悉ERP系统项目经验4) 具备较强的沟通能力与责任心、团队合作精神，以及较强的执行力",民营公司,150,500,建筑/建材/工程
IT主管/工程师,杭州港龙置业有限公司,无工作经验,本科,杭州-江干区,6000,9000,1、主要负责公司的ERP系统运行、软硬件设备、网络安全等运维工作；2、维护公司使用财务系统、OA系统、cisco路由器、防火墙等；3、负责公司POS机、打印一体机等硬件设备的维护；4、负责商场活动期间收银系统设置及活动结束后数据分析；5、参与商场客流监控的选型、上线与维护，并定期提供数据；6、参与制定公司信息安全防范制度，加强网络、数据安全管理，AD域服务器、文件服务器、Exchange服务器组建与维护。岗位要求：1、本科及以上学历，电子信息类专业，3年以上工作经验；条件优秀者可放宽此项要求；2、有商场/购物中心IT管理经验者有限；3、有良好的责任心，服从公司安排。联系人：孙小姐 0571-85171343工作地点：杭州港龙城（地铁彭埠站D出口）,民营公司,50,150,房地产
IT助理、计算机硬件、软件、网络维护,青岛恒祥瑞贸易有限公司,无工作经验,本科,青岛-市南区,5000,7000,"一、基本要求：1.大专及以上学历；2.计算机、信息管理等相关专业优先；3.熟悉sql,掌握.net、php、java任何一种开发语言，能够独立开发门户网站。4.良好的学习能力，有责任心，有良好的沟通、协调和理解能力；5.认真仔细，思维逻辑清晰，有条理，善于发现问题，总结经验。二、工作职责：1负责公司网络、电话、软件、网络机房等软件硬件设备的维护。2网站开发和维护维护。3推广优化网站。4负责公司信息系统的维护。三、薪资待遇：月工资5000-7000元，五险一金、根据业绩和表现有年终奖。法定节假日休息，假日福利，高温补贴，年度免费体检等等。注：请将附照片的简历投至公司邮箱info@henryfoodservice.com或在线投递。",民营公司,50,150,贸易/进出口
软件实施经理/软件实施工程师,广东三品软件科技有限公司,2年经验,大专,柳州,2000,3000,职位描述/要求：*专业培训+底薪+优厚提成+广阔晋升空间*应聘实施经理者，将随公司的业务扩张，作为总部实施经理或分公司实施经理，负责搭建软件服务体系、实施标准和组建实施团队。*能力经验稍逊者，亦可应聘软件实施工程师或储备干部，公司提供公平和有竞争力的上升制度。任职要求：1、大专或本科以上学历，计算机、软件工程、信息管理、机械、电子、电气等相关专业，2－3年以上工作经验。2、有以下工作从业经验者优先（应聘者至少应有一项符合）A. 企业ERP，CRM，OA，PDM、数据加密类软件系统的售前或售后技术支持工作者优先考虑B. 有图纸管理软件、文档管理软件、文控管理类软件实施经验者优先考虑C. 在企业中有下述工作经验：文控管理，ISO内外审，产品研设计研发、IT管理、工程图纸管理3、 逻辑思路清晰，口头表达能力强，文案制作能力强，组织协调处理问题能力优秀；4、 有钻研精神，有上进心，有明确的人生职业规划，能适应省内外出差工作或委派工作。基本工作职责：1、完成客户售前或售后服务的相关支持工作；2、控制项目的实施进度，推动项目整体成功验收，提升公司的产品服务水平；3、及时记录和反馈用户对产品的意见，协助研发人员进行产品开发或改进。,民营公司,150,500,计算机软件
项目交付经理,西安博彦信息技术有限公司,无工作经验,本科,西安,10000,20000,工作职责：1、负责至少30人的交付团队的管理工作，包括项目交付、人员和成本控制等管理；2、 负责交付团队的日常管理，包括但不限于项目规划、进度跟踪、客户沟通、项目评审等，确保交付质量和客户满意度；3、 负责交付团队的人员配置、团队建设、绩效考核等;4、 配合各交付团队的协作支持等。任职资格：1、 5年以上工作经验，并具备至少1年以上软件项目管理经验，能够合理安排人员分工，组建和培养团队；2、 熟悉软件外包项目管理流程，能够对软件项目的各个环节进行有效掌控，确保按时、保质、高效的实现项目目标；3、 熟悉主流IT技术和敏捷开发模式，熟悉软件开发生命周期和软件测试；4、 熟练的英语交流能力，能够带领团队和客户进行有效的英文沟通；5、 具有较强的分析能力、演讲能力、文档撰写能力和沟通组织能力；6、 具有良好的团队激励和团队合作意识，强烈的责任心和解决问题的能力。,上市公司,500,1000,"计算机服务(系统、数据服务、维修),计算机软件"
首席信息官（CIO）,芜湖金玺实业有限公司,无工作经验,本科,芜湖,120000,200000,"工作职责： 负责公司信息系统的规划、建设、维护和部门管理。1、 制订信息化规划；2、信息系统优化；3、新信息项目管理；4、信息安全管理监督；5、负责信息中心的日常工作和部门建设；6、其他相关技术和管理工作。任职要求：1、本科及以上学历，计算机、企业管理或相关专业；硕士及以上学历优先；2、有企业IT管理咨询、信息化规划和建设经验，能独立承担项目管理及实施工作；3、熟悉企业流程管理及改进，对新能源行业的运营模式和内控流程有较深的了解，对新能源行业 的商业模式创新有一定研究和了解；4、能够承担压力,具备优秀的沟通、协调、分析和解决问题的能力，很强的团队管理能力‘5、有国内外大中型企业工作经验者的技术总监、CIO者优先。年收入 12-20万元+公司股权期权",民营公司,50,50,"新能源,互联网/电子商务"
